,srch_destination_id,srch_adults_cnt,srch_children_cnt,stay_dur,srch_rm_cnt,prediction
84457,23300,2,0,1.0,1,[25 33  5 30 28]
84462,25814,1,0,1.0,1,[28 13 48 39 91]
84464,11439,2,0,5.0,1,[65 52 66 87 96]
84528,11938,1,0,7.0,1,[65 52 25 66 31]
84542,8221,2,0,2.0,1,[82 46 81 62 36]
84603,5390,3,0,1.0,1,[47 42  7 50 91]
84610,11566,4,2,1.0,2,[50  7 42 48 91]
84650,43305,2,0,2.0,1,[85 48  3 90 81]
84665,8746,2,0,4.0,1,[22 99  9 64 58]
84677,33389,2,0,1.0,1,[ 8 43 30 78 35]
84686,8289,2,0,2.0,1,[11 64 82  2 29]
84694,8740,2,1,3.0,1,[22  8 78 43 64]
84706,505,2,1,1.0,1,[58 86 82 85 30]
84733,19520,1,0,2.0,1,[78 15 38  5 36]
84749,24862,2,0,1.0,1,[18 91 48 42 94]
84752,8281,2,0,3.0,1,[68 95  9 19 72]
84776,8230,2,0,1.0,1,[95 19 98  9 18]
84780,8746,2,0,3.0,1,[22 99 64  9 58]
84808,21469,2,0,1.0,1,[12 67 61 57 62]
84823,12257,1,0,4.0,1,[41 70 17 33 50]
84841,1417,2,0,2.0,1,[38 75 86 17 81]
84843,468,2,0,2.0,1,[13 64  5 46 97]
84851,8220,2,0,1.0,1,[12 46 62 29 36]
84873,48948,2,0,2.0,1,[38 20 78 30 81]
84964,468,2,0,1.0,1,[64 13 37 46  5]
85014,8795,2,0,6.0,1,[90 46 61 85 81]
85031,8217,1,0,1.0,1,[29 90 89 81 15]
85051,20211,2,0,2.0,2,[99 82  2  6 61]
85068,4266,2,0,1.0,1,[82 29 46 67 62]
85100,8741,2,0,1.0,1,[64 11 46 59 62]
85103,8813,2,0,1.0,1,[62 78 82 97 67]
85114,8253,1,0,1.0,1,[97 25 98 11 37]
85133,8253,2,0,3.0,1,[97 25 98 11 37]
85142,26962,2,0,1.0,1,[86 93 44 17 80]
85162,42630,2,0,1.0,1,[69 95 21 68 98]
85166,4260,2,0,1.0,1,[42 91 50 48 16]
85170,32956,2,0,1.0,1,[34  6 91 50 42]
85172,32956,2,0,1.0,1,[34  6 91 15 42]
85176,26964,2,0,1.0,1,[90 42 91 48 16]
85237,8267,1,0,5.0,1,[56 98 41 70 69]
85282,7635,1,0,4.0,1,[56 98 70 41 69]
85360,8788,2,0,3.0,1,[64 59 25 37 11]
85399,47456,4,0,4.0,1,[11  2 64 25 83]
85435,8250,3,0,5.0,1,[ 1 24 45 79 54]
85451,8223,3,0,1.0,3,[41 98 70 56 69]
85453,8213,3,0,3.0,1,[98 97  2 37  9]
85464,8220,1,1,5.0,1,[12 46 62 29 36]
85468,8242,1,0,2.0,1,[25 37 59 21  5]
85472,6573,1,0,1.0,1,[18 70  6  5 28]
85495,40815,2,0,5.0,1,[63 86 26 81 12]
85499,8819,1,0,3.0,1,[99 97 64 21 50]
85501,8242,1,0,2.0,1,[25 37 21  5 59]
85540,8819,1,0,2.0,1,[99 97 50 64 37]
85552,11815,2,0,13.0,1,[63 46 81 44 61]
85571,8242,1,0,2.0,1,[25 37 21  5 59]
85573,20408,2,0,6.0,1,[57 62 85 63 61]
85578,25116,0,0,6.0,1,[36 58 57 62 15]
85613,12385,1,0,1.0,1,[32 19 16 39 91]
85616,8279,1,0,1.0,1,[98 70 55 41 83]
85620,8250,1,0,3.0,1,[ 1 24 45 79 51]
85639,12229,1,0,2.0,1,[72 91 18 13 70]
85642,8223,1,0,3.0,1,[33 91 18 19  4]
85651,19491,1,0,2.0,1,[51 18 91 48 42]
85666,12548,2,0,1.0,1,[83 33 51 17 98]
85669,12548,2,0,1.0,1,[83 33 17 84 51]
85673,17911,2,0,3.0,1,[50 47  6 91 51]
85686,33520,2,0,1.0,1,[29 90 82 85 15]
85714,8250,2,0,4.0,1,[ 1 45 24 79 54]
85716,12206,1,0,1.0,1,[ 1 79 45 24 51]
85743,8817,3,0,3.0,2,[82 46 62 67 64]
85769,24091,1,0,3.0,1,[67 86 82 36  3]
85771,24091,1,0,6.0,1,[67 86 36 82 20]
85837,19520,3,0,1.0,2,[78 15 82 43 67]
85844,10401,2,0,2.0,2,[96 95 84 18 91]
85869,8268,4,3,1.0,1,[34 71 16  0 96]
85938,48157,1,0,2.0,1,[15 12 99 62 81]
85962,8822,1,0,11.0,1,[15  5 85 62 30]
85978,8363,1,0,2.0,1,[82 78 48 61 58]
85981,23530,2,0,2.0,1,[96 90 84 73 15]
86001,11922,1,2,1.0,1,[37 59 48 28 91]
86005,8222,1,0,2.0,1,[58 82 30 85 43]
86015,12951,1,2,1.0,1,[42 33 19 18 16]
86019,8222,1,0,2.0,1,[58 82 30 85 43]
86029,26023,1,1,3.0,1,[42  6 16 51 76]
86031,11922,1,0,1.0,1,[37 28 39 48 59]
86034,26272,1,2,2.0,1,[99 50 32  7 91]
86043,22169,1,0,1.0,1,[59 90 99 16 25]
86058,8855,2,0,9.0,1,[26 73 84 92 34]
86062,8266,2,0,6.0,1,[ 9 95 98 91 18]
86066,4311,1,0,3.0,1,[48 94 91 42 47]
86101,12272,3,1,1.0,1,[68 95 72 13 19]
86110,8267,2,0,3.0,1,[98 41 56 70 69]
86113,8236,1,0,2.0,1,[91 95 18 48 94]
86119,11435,1,0,6.0,1,[63 86 92 58 44]
86127,12188,2,0,5.0,1,[65 52 87 66 96]
86153,44363,1,0,3.0,1,[80 86 93 17 84]
86155,8269,1,0,1.0,1,[13 90 91  8 59]
86158,25036,3,0,1.0,1,[75 83 89 30 91]
86164,8240,5,0,2.0,2,[11  5  2 62 48]
86170,1903,1,0,5.0,1,[91 48 15  5 42]
86172,25315,1,0,1.0,1,[59 48 14 39  5]
86176,4273,2,0,4.0,1,[18 59 91 48 94]
86190,520,2,0,2.0,1,[22 99 86 91 17]
86193,13662,3,0,2.0,1,[91 47 72 42 48]
86195,13662,3,0,2.0,1,[91 47 42 72 48]
86210,8273,2,0,2.0,1,[68 91 72 18 19]
86212,3913,2,0,1.0,1,[33 17 18 91  5]
86214,25470,1,0,1.0,1,[98 41 69 70 37]
86236,8747,1,0,1.0,1,[99 97  9  2 48]
86266,25087,2,0,1.0,1,[ 0 91 84 42 96]
86290,8218,1,0,2.0,1,[47 91 72 49 48]
86313,2871,1,0,1.0,1,[43 82 30 86 78]
86328,8255,1,1,2.0,1,[29 46 36  9 59]
86333,14875,1,0,2.0,1,[21 50 95 33 19]
86342,12214,1,0,1.0,1,[98 17 95 40 33]
86348,8241,2,0,3.0,1,[12 36 62 82 81]
86357,53146,2,0,3.0,1,[62 30 81 85 36]
86371,3547,2,0,3.0,2,[ 7 48 91 42 76]
86373,3547,2,0,10.0,2,[ 7 48 91 76 39]
86375,3547,1,0,2.0,1,[ 7 48 91 76 42]
86377,3547,1,0,1.0,1,[ 7 48 91 76 42]
86380,12836,1,0,10.0,1,[39 77 14  6 19]
86382,12836,1,0,10.0,1,[39 77 14  6 19]
86384,12836,1,0,7.0,1,[39 77 14 19  6]
86396,14985,1,0,11.0,1,[40 18 39 91 48]
86398,12836,1,0,8.0,1,[39 77 14  6 19]
86407,8254,2,1,2.0,1,[95 98 41 21 72]
86419,11990,2,1,1.0,1,[94 14 32 48 91]
86422,11835,2,1,1.0,1,[54 91 51 10 47]
86424,584,2,1,1.0,1,[42 15 91 48 39]
86426,11990,2,1,1.0,1,[94 14 32 48 91]
86428,11835,2,1,1.0,1,[54 91 51 10 47]
86430,25471,2,0,1.0,1,[95 33 72 18 19]
86436,24603,2,0,4.0,2,[39 91 48  7 42]
86438,24691,2,0,10.0,2,[39 91 48 32  7]
86440,584,2,1,1.0,1,[42 15 91 48 39]
86442,8236,2,1,3.0,1,[95 91 18 48 16]
86444,584,2,1,1.0,1,[42 15 91 48 39]
86452,8276,3,0,2.0,1,[18  9  6 59 91]
86454,8276,3,0,2.0,1,[18  9  6 59 91]
86458,8236,3,0,3.0,1,[95 91 18 48 28]
86461,584,3,0,1.0,1,[42 15 91 48 39]
86463,11990,3,0,1.0,1,[94 14 32 48 91]
86466,11835,3,0,1.0,1,[54 91 51 10 47]
86491,584,3,0,1.0,1,[42 15 91 48 39]
86497,11835,3,0,1.0,1,[54 91 51 10 47]
86499,11990,3,0,1.0,1,[94 14 32 48 91]
86506,19535,1,0,1.0,1,[23 28 39 42 91]
86515,28587,1,0,2.0,1,[41 91 73 17 51]
86522,17520,2,0,2.0,1,[ 0 96 34 26 84]
86692,43199,2,0,4.0,1,[64 22 58  9 11]
86693,43199,1,0,3.0,1,[64 22  9 58 11]
86748,8278,2,0,2.0,1,[95 18 68 91 37]
86757,12431,2,2,1.0,1,[47  7 91 32 42]
86766,8279,2,0,2.0,1,[98 41 70 55 83]
86837,9600,1,0,20.0,1,[ 0 75 26 84 96]
86878,8267,2,0,1.0,1,[56 98 41 70 69]
86884,1566,1,0,3.0,1,[ 4 75  5 50 17]
86894,14875,2,0,2.0,1,[21 50 95 33 19]
87034,8235,1,0,3.0,1,[42 16 91 59 99]
87037,8235,1,0,5.0,1,[16 42 91 59 99]
87039,9243,2,0,1.0,2,[91 42 48 94  7]
87041,3176,2,0,1.0,2,[43 50  7 91 82]
87045,12217,2,0,1.0,2,[23  4 39 19 49]
87048,12748,2,0,1.0,2,[18 33 28 91 48]
87050,26019,2,0,1.0,2,[28 10 48 13 91]
87052,8811,2,0,2.0,2,[37 55 91 98 33]
87066,8281,2,1,2.0,1,[68  9 19 95 91]
87068,1901,2,0,1.0,1,[10 37 36  2 68]
87091,8281,2,0,2.0,1,[68 95 19  9 91]
87097,17704,4,0,1.0,1,[91 28 49 13 48]
87099,17704,4,0,1.0,1,[40 25 94 48 51]
87103,12057,1,0,1.0,1,[36 29 81 76 15]
87105,44218,1,0,1.0,1,[81 91 51 82 86]
87107,50776,1,0,1.0,1,[ 3  6 76 61  7]
87109,8791,2,0,4.0,1,[65 66 52 87  0]
87120,8801,2,0,1.0,1,[ 4 15 19 68 91]
87135,12008,1,0,1.0,1,[91 18 48 28 94]
87138,12233,1,0,1.0,1,[56 70 98 41 55]
87146,12603,1,0,2.0,1,[49  4 28 21  6]
87149,8255,4,0,3.0,2,[36 46 29 15 64]
87198,8267,2,0,3.0,1,[98 56 41 70 69]
87212,5651,2,0,1.0,1,[ 6 91 50 18 10]
87215,8250,2,0,1.0,1,[ 1 24 45 79 54]
87220,8250,2,0,1.0,1,[ 1 45 24 79 54]
87224,12332,1,0,1.0,1,[32 25 48 94 42]
87230,12332,2,0,1.0,1,[32 25 48 94 42]
87232,32576,1,0,1.0,1,[59 90 46 42 10]
87234,45631,1,0,1.0,1,[70 21 69 83 41]
87236,19253,2,0,2.0,1,[47 96 15 91 16]
87239,8801,2,0,2.0,1,[15  4 68 19 39]
87256,8857,2,0,4.0,1,[26 84 34 73 96]
87284,12826,2,0,1.0,1,[41 98 28 48 91]
87317,8267,2,0,4.0,2,[98 56 41 70 69]
87329,11358,2,0,1.0,2,[ 6 41 14 91 59]
87335,8229,1,0,1.0,1,[91 28  6 59 48]
87338,18488,2,0,6.0,2,[64 22  8 43 78]
87362,8260,2,1,1.0,1,[41 70 21 83 48]
87370,11984,2,1,2.0,2,[32  6 16 61 42]
87382,11982,2,1,2.0,1,[18 91 42  6 48]
87386,21179,3,1,1.0,3,[72 13 91 51 42]
87390,26308,2,0,2.0,2,[72 91 13 51 19]
87397,26101,3,0,1.0,2,[91 48 13 33 94]
87409,12281,2,0,2.0,2,[98 95  9 55 68]
87411,263,1,1,1.0,1,[42 13 21 28 91]
87415,12792,2,1,1.0,1,[91 28 41 47 13]
87421,8260,2,0,2.0,1,[41 70 21 83 48]
87430,12281,2,1,3.0,2,[98 95  9 55 72]
87432,8229,2,0,1.0,2,[91 28  6 48 42]
87435,57530,1,0,2.0,1,[42 91 18 51 72]
87437,8235,1,0,2.0,1,[42 59 16 91 99]
87439,7509,1,0,1.0,1,[41 91 47 69 70]
87442,8216,2,0,1.0,1,[95 18 91 19 68]
87444,779,2,0,6.0,2,[82 81 46 78 58]
87446,779,1,0,6.0,1,[82 81 46 78 58]
87448,8216,2,0,1.0,1,[95 18 91 68 19]
87451,12177,2,0,1.0,1,[19 49 21 95 91]
87457,12177,2,0,1.0,1,[19 95 49 21 91]
87462,723,1,0,1.0,1,[42 32 48 84 15]
87467,12003,1,0,1.0,1,[91  2 34 48 10]
87478,26356,2,0,1.0,2,[59 28 42 91 18]
87498,26519,2,0,1.0,2,[28 48 91 10  7]
87500,26860,2,0,5.0,1,[32 43 42 48  7]
87521,12238,2,0,2.0,2,[33 40 17 47 13]
87523,26490,2,0,1.0,2,[28 91 10 48 13]
87525,18721,1,0,1.0,1,[42 91 47 48  7]
87529,11827,2,0,2.0,2,[42  6 16 91 48]
87540,26051,2,0,2.0,1,[91 28  9 13 90]
87547,26051,2,0,2.0,1,[91 28  9 13 90]
87560,8266,1,0,3.0,1,[ 9 95 91 18 98]
87561,12683,1,0,5.0,1,[16 15 48 91 42]
87565,17824,1,0,1.0,1,[70 17 86 91 73]
87574,19353,4,0,8.0,2,[43 86 30  8 78]
87577,8746,6,0,7.0,3,[22 36 64 25 58]
87579,8746,1,0,7.0,1,[22 36  9 58 64]
87628,8223,1,1,1.0,1,[70 98 41 95 56]
87648,11988,1,0,1.0,1,[91 42 48 94 13]
87650,5665,1,0,3.0,1,[91 48 42 94 13]
87782,8267,1,1,3.0,1,[98 56 41 70 69]
87784,45631,2,0,3.0,1,[70 21 69 83 41]
87796,11842,2,0,1.0,1,[91 28 13 47 42]
87802,12264,2,0,1.0,1,[68  4 95 55 49]
87807,27703,2,0,1.0,1,[ 2 21 59 95 68]
87810,11973,2,1,1.0,1,[28 59 18 48 91]
87815,1863,2,1,1.0,1,[28  7 33 59 42]
87817,26166,2,1,1.0,1,[43 91 30 82 15]
87820,26272,2,1,2.0,1,[99 50 32  7  6]
87826,11922,2,1,1.0,1,[37 28 91 48 55]
87833,8291,2,1,3.0,1,[95  9 98 59 91]
87835,8291,2,2,3.0,1,[95  9 98 59 91]
87863,28510,2,1,4.0,1,[ 0 33 26 96 70]
87880,25814,3,0,1.0,1,[28 13 48 39  7]
87882,12018,4,0,2.0,1,[ 7 42 50 10  6]
87885,8283,2,1,1.0,1,[95 18 42  2 91]
87887,8,2,1,1.0,1,[32 77 94 48 42]
87891,8283,2,0,1.0,1,[95 18  2 42 91]
87893,5390,2,0,1.0,1,[47 42  7 91 94]
87896,12018,4,0,1.0,1,[ 7 50 42 10 91]
87908,43800,2,1,1.0,1,[48 94 16 47 28]
87913,8291,2,0,4.0,1,[95  9 98 55 59]
87915,468,2,1,7.0,2,[64 13 11 46  2]
87920,12655,1,0,1.0,1,[75 86 89 80 30]
87927,11938,2,0,4.0,1,[65 52 25 66 31]
87939,8259,2,0,1.0,1,[11 21  2 59 29]
87941,11439,2,0,6.0,1,[65 52 66 87 96]
87961,12476,1,0,1.0,1,[16 91 39  6 42]
87989,8254,3,0,3.0,1,[98 95 21 41 37]
88056,12241,2,0,3.0,1,[25 30  5 64 78]
88060,8253,2,0,3.0,1,[97 25 21 98 64]
88065,1493,1,0,3.0,5,[91 76 42 13 48]
88073,12402,2,2,1.0,1,[75 33  5 11 30]
88093,13670,2,1,1.0,1,[39 55 19  4 10]
88095,23582,2,1,1.0,1,[94 91 18 32 48]
88103,8250,2,0,5.0,1,[ 1 24 45 79 54]
88120,18569,2,0,7.0,1,[63 61 62 46 12]
88171,8245,2,0,5.0,1,[46 36 62 58 64]
88200,22795,3,0,4.0,1,[59 36 10 29 46]
88204,669,2,2,6.0,1,[ 0 83 33 21 97]
88231,1835,4,4,1.0,2,[28 47 32 37 42]
88255,25946,2,2,1.0,1,[73 17 83 48 16]
88257,25946,4,4,1.0,1,[73 83 17 48 16]
88260,1835,4,2,1.0,2,[28 47 32 37 10]
88275,26470,2,1,1.0,1,[39 47  7 32 48]
88280,26470,2,2,1.0,1,[39 47  7 32 48]
88315,8279,2,0,4.0,1,[98 55 41 70 95]
88345,25107,2,0,1.0,1,[50  7  6 91 47]
88347,1109,2,0,1.0,1,[ 7 48 81 42 30]
88349,24806,2,0,1.0,1,[ 8 50 30 78 43]
88354,15863,2,0,1.0,1,[55 17 93 51 10]
88357,584,2,0,1.0,1,[42 15 91 48 47]
88361,25086,2,0,1.0,1,[ 5 90 10  6 48]
88363,12196,2,0,1.0,1,[16 13 91 47 40]
88365,21790,2,0,1.0,1,[59  9 40 21 25]
88368,8790,2,0,3.0,1,[29 36 85 82  9]
88383,12905,2,0,2.0,1,[96  6 15 16 47]
88421,26023,2,0,1.0,1,[42  6 16 51 76]
88436,8250,2,0,2.0,1,[ 1 79 45 24 54]
88457,12694,2,0,1.0,1,[48 16 33 28 91]
88461,8282,1,1,2.0,1,[64 10 62 99 12]
88465,30242,1,0,1.0,1,[67  3 20 82 86]
88468,16158,1,0,1.0,1,[81 82 36 85 20]
88470,15887,1,0,1.0,1,[ 3 86 17 81 91]
88473,16158,1,0,2.0,1,[81 82 36 85 20]
88479,6305,2,0,3.0,1,[63 59 64 29 46]
88498,12839,2,0,2.0,2,[ 0 70 26 68 41]
88504,8291,2,0,2.0,1,[95 98  9 59 18]
88506,8223,1,0,1.0,1,[98 70 56 41 95]
88509,25752,1,0,1.0,1,[48 94 91 16 42]
88511,25752,1,0,1.0,1,[48 94 91 16 42]
88513,8267,1,0,3.0,1,[56 98 41 70 69]
88546,5465,2,2,4.0,1,[95 47 91 48 16]
88554,8834,2,2,1.0,1,[ 9 50  0 55 83]
88574,11620,2,2,1.0,1,[37 21 97 39 41]
88589,12216,2,2,3.0,1,[72 41 16 25 48]
88597,12263,2,2,2.0,1,[39  0 41 83 50]
88637,11629,4,2,1.0,2,[ 4 55 17 80 83]
88642,30916,2,0,2.0,1,[95 18 19 91 33]
88676,22787,1,0,1.0,1,[ 2 89  6 59  5]
88726,8799,2,0,3.0,1,[22 97 58  5 86]
88765,8250,2,0,4.0,1,[ 1 45 24 79 54]
88796,24057,2,2,7.0,1,[44 63 46 61 78]
88866,8273,2,0,1.0,1,[68 91 18 72 19]
88883,8250,1,0,4.0,1,[ 1 45 79 24 54]
88896,23541,3,0,1.0,1,[68  9 19 59 39]
88901,44250,1,0,1.0,1,[32 91 51 82 86]
88908,8824,2,2,5.0,1,[65 66 52 84 87]
88916,5405,1,0,6.0,1,[52 65 66 85 31]
88918,11373,2,0,5.0,1,[75 25 89 31 52]
88921,8243,2,0,2.0,1,[21 42 91 51 59]
88928,27271,2,0,4.0,1,[91 47 42 48 94]
88942,8849,1,0,6.0,1,[44 90 46 58 91]
88956,3072,2,2,4.0,1,[72 31 19 89 10]
88963,25547,2,0,2.0,1,[80 93 89 91 61]
89004,8846,2,0,1.0,1,[55 96 15 90 73]
89032,25543,2,0,2.0,1,[ 3 73 90 38 17]
89080,792,2,0,14.0,1,[85 86 58 67 44]
89105,26472,2,0,1.0,1,[28 13  7  6 32]
89116,26322,2,0,1.0,1,[ 4  6 89  7 15]
89118,25946,2,0,1.0,1,[73 17 83 48 90]
89126,8798,2,0,1.0,1,[28 49 16 42 50]
89139,25963,2,0,1.0,1,[28 72 13 91 48]
89141,8798,2,0,1.0,1,[28 49 16 42 50]
89143,4053,2,0,1.0,2,[76 86 51 17 91]
89146,25373,4,0,2.0,4,[47  7 91 48 13]
89148,25376,2,0,1.0,2,[36 91 37 42 87]
89150,25763,1,0,3.0,1,[13 91  7  8 47]
89152,25763,1,0,2.0,1,[13 91  7  8 47]
89164,52868,1,0,1.0,1,[67 86 90 20 81]
89187,41556,2,0,2.0,1,[76 28  7 51 48]
89192,23507,2,0,1.0,1,[49 98 59 25 21]
89205,11361,2,0,2.0,1,[33 15 14 91 39]
89209,8257,1,0,2.0,1,[16 91 90 48 41]
89211,11334,2,2,11.0,1,[26 33 84 73 65]
89331,11643,2,2,12.0,1,[64 85 44 46 58]
89445,8822,2,1,4.0,1,[15 36  5 62 85]
89447,8822,2,0,4.0,1,[ 5 15 36 30 85]
89449,8822,2,0,4.0,1,[15  5 36 85 30]
89456,8268,2,0,2.0,1,[34 71 16 96  0]
89459,12206,2,0,2.0,1,[ 1 45 79 24 51]
89461,12206,2,0,1.0,1,[ 1 45 79 24 51]
89498,7658,1,1,1.0,1,[54 91 51 10 47]
89544,25962,2,2,1.0,1,[91 48 47 16  7]
89546,54974,2,0,1.0,1,[51 91 17 86 84]
89569,9195,2,0,1.0,1,[91 42 48 13 94]
89575,9195,1,0,1.0,1,[91 42 48 94 15]
89578,8235,1,0,1.0,1,[16 42 91 59 99]
89580,8235,1,0,1.0,1,[16 42 91 59 99]
89588,8254,1,0,1.0,1,[98 95 21 41  4]
89590,8243,1,0,1.0,1,[42 91 21 51 48]
89594,5535,1,0,2.0,1,[70  9 83 91 10]
89598,600,1,0,1.0,1,[91 37 48 42 95]
89620,27272,1,0,1.0,1,[13 91  7 47 42]
89622,12448,1,0,1.0,1,[42 91 48 94 47]
89624,12448,1,0,1.0,1,[42 91 48 94 47]
89626,4486,2,0,1.0,2,[91 13 18 28 94]
89628,8250,1,0,1.0,1,[ 1 24 45 79 54]
89637,1192,3,0,3.0,3,[42 39 32 48 50]
89648,12233,2,0,5.0,1,[98 56 70 41 69]
89652,11647,1,0,1.0,1,[42 50 48 91 82]
89657,1212,1,0,2.0,1,[91 28 19 10 42]
89660,558,1,0,2.0,1,[48 91 94 42 16]
89663,12726,1,0,2.0,1,[30 86 20 91 81]
89689,27377,2,0,1.0,1,[48 94 16 91 42]
89695,8266,2,0,4.0,1,[ 9 95 98 18 91]
89701,11986,2,0,3.0,1,[40 94 51 47 91]
89716,8250,2,0,5.0,1,[ 1 24 45 79 54]
89748,8791,2,0,2.0,2,[65 66 52 87  0]
89761,8268,2,2,2.0,1,[34 71 16  0 96]
89767,8291,2,2,2.0,1,[95 98  9 59 91]
89791,12654,2,1,1.0,1,[34 16 42 71 91]
89798,8222,1,0,2.0,1,[58 82 36 43 85]
89800,11854,1,0,1.0,1,[42 91 15 51 16]
89804,11854,1,0,1.0,1,[42 91 15 51 16]
89806,11854,2,0,1.0,1,[42 91 15 16 51]
89812,12057,2,0,1.0,1,[36 29 81 76 15]
89859,5405,2,0,3.0,1,[52 65 66 85 73]
89861,5405,2,0,3.0,1,[52 65 66 85 73]
89870,8268,2,0,3.0,1,[34 16 71  0 10]
89893,23682,2,0,4.0,1,[34 26 84 96 92]
89905,5403,4,0,1.0,2,[33 17 18 47 91]
89908,2140,2,2,1.0,1,[62 57 82 86 46]
89922,8286,2,2,2.0,1,[98 95 41 37 97]
89961,8234,1,2,2.0,1,[41  9 37 64 25]
89989,8224,2,2,1.0,1,[ 2 11 29 59 46]
89991,17662,2,2,1.0,1,[49 59 98 29  9]
89994,12654,2,0,1.0,1,[34 16 42 71 91]
90007,12206,2,0,2.0,1,[ 1 79 45 24 51]
90011,26428,2,0,2.0,1,[17 33 37  8 10]
90017,12845,2,0,1.0,1,[32 13 91 42 94]
90022,8282,2,0,6.0,1,[64 10 99 62 36]
90025,8230,2,0,1.0,1,[95 19 68 98 21]
90032,8230,2,0,1.0,1,[95 19 68 98 21]
90039,8223,2,0,1.0,2,[91 18 21 95 59]
90052,8253,2,0,4.0,1,[97 25 11 98 64]
90066,8253,3,0,5.0,2,[25 97 11 98 64]
90069,8253,1,0,7.0,1,[97 25 11 98 64]
90110,8286,2,0,1.0,1,[98 95 41 37 18]
90128,8286,2,0,3.0,1,[98 95 41 37 68]
90202,23693,2,1,3.0,1,[41 37 91 69 55]
90210,5883,2,1,1.0,1,[18 91 48 59 42]
90267,28641,2,0,2.0,1,[33 17 91 18  5]
90280,19369,2,0,4.0,1,[ 8 86 30 89  5]
90289,8267,2,0,10.0,1,[98 56 41 69 97]
90304,23686,5,4,1.0,3,[32 94 91 42 48]
90310,23686,2,1,1.0,1,[32 94 91 48 42]
90318,23686,2,1,2.0,1,[32 94 91 48 42]
90325,8250,2,1,1.0,1,[ 1 45 24 79 54]
90331,23686,2,1,1.0,1,[32 94 91 48 42]
90361,8222,2,2,4.0,1,[58 82 43 85 36]
90367,23308,2,2,2.0,1,[59 10 90 28 85]
90371,8253,2,2,3.0,1,[97 25  9 11 98]
90374,8253,2,2,3.0,1,[97 25  9 11 98]
90376,8253,2,2,1.0,1,[97 25  9 11 98]
90387,20769,2,1,3.0,1,[99 82 58 64 62]
90389,60941,2,2,3.0,1,[29 90 89 82 81]
90396,100,2,2,3.0,1,[61 30 81 85 78]
90401,1119,2,2,3.0,1,[85 57 48  3 90]
90408,8280,2,2,4.0,1,[62 46 61 82 85]
90410,12856,1,0,1.0,1,[49 69  6  5 91]
90412,356,2,0,1.0,1,[91 94 48 42  7]
90414,356,2,0,1.0,1,[91 94 48 42  7]
90416,8249,2,0,1.0,1,[91 25 21 37 18]
90446,8275,2,0,2.0,1,[64 22 25 30 86]
90450,8267,1,0,1.0,1,[56 98 41 70 69]
90491,8250,4,0,5.0,2,[ 1 45 24 79 54]
90497,25736,4,0,1.0,2,[18 77 42 72 48]
90499,4348,2,2,1.0,1,[ 7 91 48 42 81]
90503,8745,2,0,6.0,1,[64 25 58 11 22]
90519,63067,2,0,1.0,1,[10 17 83 51 50]
90522,8291,2,0,1.0,1,[95 98  9 18 59]
90539,6581,2,0,3.0,1,[21 75 25 37  9]
90582,8803,4,0,1.0,2,[12 46 36 29 62]
90588,12598,4,0,2.0,2,[81 36 46 61 12]
90717,8803,4,0,2.0,2,[12 36 46 57 29]
90718,8803,2,0,2.0,1,[12 46 36 29 59]
90744,20147,2,0,6.0,1,[61 46 30 73 81]
90772,12603,2,0,1.0,2,[49  4 28  6 21]
90801,27322,2,0,1.0,1,[55 93 17 86 51]
90808,11821,2,0,2.0,1,[91 47 48  6 39]
90832,8254,2,0,2.0,1,[95 98 21 41  4]
90847,5314,2,0,2.0,1,[ 7 48 91 76 42]
90850,11990,2,0,1.0,1,[94 14 32 48 91]
90854,3559,2,0,2.0,1,[ 7 48 91 81 42]
90856,25125,2,0,1.0,1,[40 48 94 17 82]
90858,4215,2,0,4.0,1,[48 94 91 16 47]
90860,666,2,0,2.0,1,[13 91  7 47  8]
90863,666,2,0,1.0,1,[13 91  7  8 47]
90872,25800,2,0,1.0,1,[95 68 21 28 19]
90874,25800,2,0,1.0,1,[95 68 21 28 19]
90877,3182,2,0,1.0,1,[28 91 10 48 13]
90887,8271,2,0,1.0,1,[95  2 91 98 72]
90898,9206,1,0,1.0,1,[14 48 78 91 86]
90901,11842,1,0,1.0,1,[28 91 13 47 42]
90915,18965,2,0,5.0,1,[64 29 82 46 58]
90919,61702,2,0,1.0,1,[32 47 91  7 48]
90932,23689,2,0,1.0,1,[ 7 83 76  6 10]
90935,8250,2,0,1.0,1,[ 1 24 45 79 54]
90939,35223,2,2,1.0,1,[37 91 18 17 10]
90941,589,2,2,1.0,1,[34 39 72 91 28]
90950,24552,2,2,4.0,1,[91 47 42 48  7]
90961,26887,2,1,2.0,1,[76  7 35 51 81]
90965,25114,1,0,1.0,1,[48 47 39 94 91]
90969,8219,1,0,1.0,1,[91 18 77 42  2]
90975,40642,1,0,5.0,1,[50 48 55 94 91]
90979,40642,1,0,5.0,1,[50 48 55 94 91]
90983,12836,1,0,2.0,1,[39 77 14 19  6]
90998,8270,1,0,1.0,1,[28 48 40 51 42]
91002,12189,1,0,1.0,1,[18 95 19 33 16]
91014,22863,2,0,1.0,1,[80  9 93 78 61]
91029,22869,2,0,1.0,1,[36 15 30 43 81]
91034,22869,2,0,1.0,1,[36 15 30 43 81]
91048,26023,1,0,1.0,1,[42  6 16 51 50]
91075,12618,1,3,1.0,1,[59 89 49 98 97]
91096,8785,2,0,7.0,1,[58 81 62 36 61]
91098,8279,1,0,5.0,1,[98 55 41 70 37]
